6.944710871140236803e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.555928852520006692e-03,3.694455551471987134e-03,5.038729534436580532e-03,6.586655263959225425e-03,8.335832901349510271e-03,1.028356750863257570e-02,1.242687928265027650e-02,1.476251475701034245e-02,1.728695888836419975e-02,1.999644794660409425e-02,2.288698312262348045e-02,2.595434475856050333e-02,2.919410714758001110e-02,3.260165371734596168e-02,3.617219258404891918e-02,3.990077249092319200e-02,4.378229867853561386e-02,4.781154896757261463e-02,5.198318994335609372e-02,5.629179283989940719e-02,6.073184946507626664e-02,6.529778743721233181e-02,6.998398606138951650e-02,7.478479069092996978e-02,7.969452738535219571e-02,8.470751690349564988e-02,8.981808861422740931e-02,9.502059091077134922e-02,1.003094085310204109e-01,1.056789676875449779e-01,1.111237561060669093e-01,1.166383214310272587e-01,1.222172875968513678e-01,1.278553686121741417e-01,1.335473671002063711e-01,1.392881880259643212e-01,1.450728409915544859e-01,1.508964540610565619e-01,1.567542662920829999e-01,1.626416501688008609e-01,1.685540995963334399e-01,1.744872421171304033e-01,1.804368394074183646e-01,1.863987902635493021e-01,1.923691321240058594e-01,1.983440380409801918e-01,2.043198410491406658e-01,2.102929880491776204e-01,2.162600835079996342e-01,2.222178725068899574e-01,2.281632365825994324e-01,2.340931982688937152e-01,2.400049170956763678e-01,2.458956925331243770e-01,2.517629431100015247e-01,2.576042417389953765e-01,2.634172738572159167e-01,2.691998577338886034e-01,2.749499347340716993e-01,2.806655664417746499e-01,2.863449273547689633e-01,2.919862918678706731e-01,2.975881418559278568e-01,3.031489104390517331e-01,3.086672444737751375e-01
6.666666666666667095e-03,5.111913406576712449e-03,7.388990907046037032e-03,1.007756676062053144e-02,1.317344954784582800e-02,1.667183917080187691e-02,2.056734523871771997e-02,2.485400750442189055e-02,2.952531822824137203e-02,3.457424628616301288e-02,3.999326289142981355e-02,4.577436872024686493e-02,5.190912227688071479e-02,5.838866932257924525e-02,6.520377317283877761e-02,7.234484569485151451e-02,7.980197878014064217e-02,8.756497632094507877e-02,9.562338542385337425e-02,1.039665298583131725e-01,1.125835403052357769e-01,1.214633882808853343e-01,1.305949082982957032e-01,1.399668454682430618e-01,1.495678678260035088e-01,1.593866037365142541e-01,1.694116680289170784e-01,1.796316884672881364e-01,1.900353319454228529e-01,2.006113284262107110e-01,2.113484944677048727e-01,2.222357548491192547e-01,2.332621667203604587e-01,2.444169233233007277e-01,2.556894024746096394e-01,2.670691519647949708e-01,2.785459215705470282e-01,2.901096723601949146e-01,3.017505897998212228e-01,3.134590905171554809e-01,3.252258536497267261e-01,3.370417874527640856e-01,3.488980782316591922e-01,3.607861729875740386e-01,3.726977978741991548e-01,3.846249511312516689e-01,3.965599137320497958e-01,4.084952450135639901e-01,4.204237910247642929e-01,4.323386861969031880e-01,4.442333350581845197e-01,4.561014348033545773e-01,4.679369640462238689e-01,4.797341601057598659e-01,4.914875627341466213e-01,5.031919607804222760e-01,5.148424164765851296e-01,5.264342642118177151e-01,5.379630694424727411e-01,5.494246694299970146e-01,5.608151422686759036e-01,5.721307974819627162e-01,5.833681898256314335e-01,5.945240917851033480e-01,6.055955017802481244e-01,6.165796328176720298e-01
1.000000000000000021e-02,7.668009366699693984e-03,1.108368587823604749e-02,1.511661938114186414e-02,1.976052188303127621e-02,2.500819219040337563e-02,3.085154342734424543e-02,3.728163362243317597e-02,4.428869914016030085e-02,5.186219071766836469e-02,5.999081185657508669e-02,6.866255928700794320e-02,7.786476528973476641e-02,8.758414150940982412e-02,9.780682407413694712e-02,1.085184196850511457e-01,1.197040524374041320e-01,1.313484110938515637e-01,1.434357965347354269e-01,1.559501692136071038e-01,1.688751961988251282e-01,1.821942981229748293e-01,1.958906944825207497e-01,2.099474493015815735e-01,2.243475146289726496e-01,2.390737731074951966e-01,2.541090811933118254e-01,2.694363050477631139e-01,2.850383618952649356e-01,3.008982563839314728e-01,3.169991137472090159e-01,3.333241520896007004e-01,3.498570213364702863e-01,3.665812151341525937e-01,3.834807158659410131e-01,4.005397096781643240e-01,4.177426719613705486e-01,4.350743926453378152e-01,4.525199853908201675e-01,4.700649135326842587e-01,4.876950053632715942e-01,5.053964636985602832e-01,5.231558829745094341e-01,5.409602449776990118e-01,5.587969551070258722e-01,5.766538309261998174e-01,5.945190775036771624e-01,6.123813748124153911e-01,6.302297960119327414e-01,6.480538507269256732e-01,6.658434711647850390e-01,6.835890245356450734e-01,7.012812970547110947e-01,7.189115190718734505e-01,7.364712530333296092e-01,7.539526097062972942e-01,7.713479944260946963e-01,7.886502685874712260e-01,8.058526637411180804e-01,8.229488101324997640e-01,8.399327169020548434e-01,8.567987494139703841e-01,8.735416349028142236e-01,8.901564568210924566e-01,9.066386444297170888e-01,9.229839239587230848e-01
1.333333333333333419e-02,1.022427245014284267e-02,1.477862028932343946e-02,2.015599511396531582e-02,2.634801132355080178e-02,3.334506536868254295e-02,4.113637234451861940e-02,4.971000663082493498e-02,5.905294627010654329e-02,6.915112075702146976e-02,7.998946188950603609e-02,9.155195734378610006e-02,1.038217065768480829e-01,1.167809787191233517e-01,1.304112720767797440e-01,1.446933748744727022e-01,1.596074269107452814e-01,1.751329816637380299e-01,1.912490690251089365e-01,2.079342576428698519e-01,2.251667130986144127e-01,2.429242685529076073e-01,2.611844746185739696e-01,2.799246639727084873e-01,2.991220078754182610e-01,3.187535723181315617e-01,3.387963723868250843e-01,3.592274243589698712e-01,3.800237974020334586e-01,4.011626562973542587e-01,4.226213259201399008e-01,4.443772988133746216e-01,4.664083204458795429e-01,4.886923903541793290e-01,5.112078227518819240e-01,5.339332699412639993e-01,5.568477578295922825e-01,5.799307118787682125e-01,6.031619830348340372e-01,6.265218796417325597e-01,6.499911797933423108e-01,6.735511565882579266e-01,6.971835931875527415e-01,7.208708004542663250e-01,7.445956299298590597e-01,7.683414649547360975e-01,7.920922853388879803e-01,8.158326009023745273e-01,8.395475114115296122e-01,8.632226862264236189e-01,8.868443338349162319e-01,9.103993926641540391e-01,9.338751486236652744e-01,9.572596110490954047e-01,9.805413241065777941e-01,1.003709384297050589e+00,1.026753476998368830e+00,1.049663796064926435e+00,1.072431102818508286e+00,1.095046686980597039e+00,1.117502461790556900e+00,1.139790434312751399e+00,1.161903751285169095e+00,1.183835606753329772e+00,1.205579791791005162e+00,1.227130551656892887e+00
1.666666666666666644e-02,1.278075838600987654e-02,1.847387398537257350e-02,2.519580170502950384e-02,3.293605695774109304e-02,4.168263215640684305e-02,5.142204230841342094e-02,6.213937557724708016e-02,7.381834844760962189e-02,8.644136503079349887e-02,9.998958011454642247e-02,1.144429654640370386e-01,1.297803789281720133e-01,1.459796367461816125e-01,1.630175827606500927e-01,1.808701713823771262e-01,1.995125105970128321e-01,2.189190655289072196e-01,2.390634935248575066e-01,2.599189397061971163e-01,2.814580408330761840e-01,3.036529789567440352e-01,3.264755725281021648e-01,3.498973491237919453e-01,3.738896146091859607e-01,3.984235220737305516e-01,4.234701386223594377e-01,4.490005097952949886e-01,4.749857218104971968e-01,5.013969612091889738e-01,5.282055718366266417e-01,5.553831095848653643e-01,5.829013935527973533e-01,6.107325554166773696e-01,6.388490767612047261e-01,6.672238906174604578e-01,6.958302617200871065e-01,7.246420631962829928e-01,7.536335939536055184e-01,7.827797435805993187e-01,8.120559754588668744e-01,8.414383337040113320e-01,8.709035084396863358e-01,9.004288374622242408e-01,9.299923226750672622e-01,9.595726538470514821e-01,9.891492250533511221e-01,1.018702121274441152e+00,1.048212175697319060e+00,1.077660946189225033e+00,1.107030669247699883e+00,1.136304405999874145e+00,1.165465895039544009e+00,1.194499627140863218e+00,1.223390824239017682e+00,1.252125448148296183e+00,1.280690168742234514e+00,1.309072384681666312e+00,1.337260198770996444e+00,1.365242411188910321e+00,1.393008503624031169e+00,1.420548649670536845e+00,1.447853653089890447e+00,1.474914998159242430e+00,1.501724765663488004e+00,1.528275673179782190e+00
2.000000000000000042e-02,1.533752292364044638e-02,2.216952683862716961e-02,3.023614693848389323e-02,3.952479791936559794e-02,5.002106606109233550e-02,6.170876370215530593e-02,7.456998958640419228e-02,8.858519458301886140e-02,1.037332522538679525e-01,1.199915337159763729e-01,1.373359862838137713e-01,1.557412152040160425e-01,1.751805723736246378e-01,1.956262216070543125e-01,2.170492690851153761e-01,2.394198100256329509e-01,2.627070395642605583e-01,2.868793381243573415e-01,3.119043609578466825e-01,3.377491270163933690e-01,3.643801060679255910e-01,3.917633055955875299e-01,4.198643551117535178e-01,4.486485889354477896e-01,4.780811268747123810e-01,5.081269525592685410e-01,5.387509892406082690e-01,5.699181734554517043e-01,6.015935250076713814e-01,6.337422155288178205e-01,6.663296333705834851e-01,6.993214447294350267e-01,7.326836551186999280e-01,7.663826635360930783e-01,8.003853121497090939e-01,8.346589621668222270e-01,8.691714874539098190e-01,9.038914055412691217e-01,9.387877211792171606e-01,9.738303571460195096e-01,1.008989721369203174e+00,1.044237062962837692e+00,1.079544370810055387e+00,1.114884444504416150e+00,1.150230893407298449e+00,1.185558173251167968e+00,1.220841596642415539e+00,1.256057361293602792e+00,1.291182541758261193e+00,1.326195121435409741e+00,1.361073991619597967e+00,1.395798955828635668e+00,1.430350737129171712e+00,1.464710973568476238e+00,1.498862225121807334e+00,1.532787952584398150e+00,1.566472545116637027e+00,1.599901265256298721e+00,1.633060278221717843e+00,1.665936636888774025e+00,1.698518228882867298e+00,1.730793817580442928e+00,1.762752982783363898e+00,1.794386118141389597e+00,1.825684410948077652e+00
2.333333333333333440e-02,1.789462183630670042e-02,2.586565875532358116e-02,3.527713864015021017e-02,4.611437339904304877e-02,5.836054065686732684e-02,7.199674698971422759e-02,8.700209786845329585e-02,1.033537736860043743e-01,1.210271112395641807e-01,1.399956900021038508e-01,1.602314226702008515e-01,1.817046482577945876e-01,2.043842302599032101e-01,2.282376539567958218e-01,2.532311275458044020e-01,2.793296834463696587e-01,3.064972795426381680e-01,3.346969021217141016e-01,3.638906657957162172e-01,3.940399146342759562e-01,4.251053210209767563e-01,4.570469831645960768e-01,4.898245207695459680e-01,5.233971686829874681e-01,5.577238681222652650e-01,5.927633557505578299e-01,6.284742499815798578e-01,6.648151348219700774e-01,7.017446408815699588e-01,7.392215237261962058e-01,7.772047356220600500e-01,8.156535094707578759e-01,8.545274330141059416e-01,8.937864547156374462e-01,9.333910823747089136e-01,9.733022512800763026e-01,1.013481571865791686e+00,1.053891320397571496e+00,1.094494390249060700e+00,1.135254492876873966e+00,1.176136136959879064e+00,1.217104613389030421e+00,1.258126193601566856e+00,1.299168002939700806e+00,1.340198147304037857e+00,1.381185717164163496e+00,1.422100826639802751e+00,1.462914631821539135e+00,1.503599332689916190e+00,1.544128254472622253e+00,1.584475795108396756e+00,1.624617477898449902e+00,1.664529940522846641e+00,1.704190956525338585e+00,1.743579428669553399e+00,1.782675394859642326e+00,1.821460024867357141e+00,1.859915600819020298e+00,1.898025537894468151e+00,1.935774337393910693e+00,1.973147617807804455e+00,2.010132029068076864e+00,2.046715391035062392e+00,2.082886211810900168e+00,2.118634516576350268e+00
2.666666666666666838e-02,2.045211092613176060e-02,2.956234968243423231e-02,4.031888469191002161e-02,5.270492265668895449e-02,6.670122960175337012e-02,8.228620273160815179e-02,9.943594974715931623e-02,1.181243748851714542e-01,1.383232709249761772e-01,1.600024163639294783e-01,1.831296769869404095e-01,2.076711110309047148e-01,2.335910772089444531e-01,2.608523450028918944e-01,2.894162059769359585e-01,3.192425865123837414e-01,3.502901603113896534e-01,3.825164607937662220e-01,4.158779927599057236e-01,4.503303427746898069e-01,4.858282883070729197e-01,5.223259048356939660e-01,5.597766710853113725e-01,5.981335720379815646e-01,6.373492001063225665e-01,6.773758525540096720e-01,7.181656283157292764e-01,7.596705212633058091e-01,8.018425094208784243e-01,8.446336471497666309e-01,8.879961473541350125e-01,9.318824677140808976e-01,9.762453853779096136e-01,1.021038089078277089e+00,1.066214241352961611e+00,1.111728058301613808e+00,1.157534383011880941e+00,1.203588749654628476e+00,1.249847452453222596e+00,1.296267615115267891e+00,1.342807236539828697e+00,1.389425265189579761e+00,1.436081648154581503e+00,1.482737379655877596e+00,1.529354556888703698e+00,1.575896429100873686e+00,1.622327422592186652e+00,1.668613195496512658e+00,1.714720679672605774e+00,1.760618080786540585e+00,1.806274936465349423e+00,1.851662151066819195e+00,1.896751943455109224e+00,1.941517955944069840e+00,1.985935191355359342e+00,2.029980067569759239e+00,2.073630387895859517e+00,2.116865346022851480e+00,2.159665542807273741e+00,2.202012936726017500e+00,2.243890871313127811e+00,2.285284013405527226e+00,2.326178324713949586e+00,2.366561292007670847e+00,2.406421143134525931e+00
